0.627,0.6227,0.6987,0.6963,0.7557,-0.5413
48.4317,48.052,49.2303,49.7923,51.8003,27.4597
100,99.2267,77.2667,59.2,47.8667,39.4933
244.8817,443.1243,659.4852,859.919,1054.8396,1275.9584
