0.6093,0.6007,0.676,0.6817,0.7403,-0.5633
28.9493,28.631,29.3687,29.9067,31.0877,16.1983
100,100,100,95.4,80.3333,65.9333
158.9714,277.6176,403.6705,524.618,635.5557,766.9949
